"Unable to find a user to delete.","לא נמצא משתמש למחיקה"
"Unable to initialize import model","לא יכול להתחיל את מודול הייבוא"
"Unable to refresh lifetime statistics.","לא ניתן לרענן סטטיסטיקות lifetime"
"Unable to refresh recent statistics.","לא ניתן לרענן סטטיסטיקות עדכניות"
"Unable to save the cron expression.","לא יכול לשמור ביטוי cron"
"Unable to save the invoice.","לא ניתן לשמור את החשבונית"
"Unable to send the invoice email.","לא ניתן לשלוח את דוא""ל החיוב."
"Unable to send the shipment email.","לא ניתן לשלוח דוא""ל משלוח"
"Unable to void the credit memo.","לא ניתן לבטל תזכיר אשראי"
"Unknown","לא ידוע"
"Unknown Error","שגיאה לא ידועה"
"Unknown Error.","שגיאה לא ידועה."
"Unlimited","לא מוגבל"
"Unselect All","הסר הכל"
"Unselect Visible","הסר בחירה מגלויים"
"Update","עדכן"
"Update Preview","עדכן תצוגה מקדימה"
"Updated At","עודכן ב"
"Upload File","העלה קובץ"
"Upload Files","העלה קבצים"
"Upload HTTP Error","שגיאה בהעלאת HTTP"
"Upload I/O Error","שגיאה בהעלאת  I/O "
"Upload Security Error","העלאה  של שגיאת אבטחה"
"Upload import file","העלה קובץ ייבוא"
"Use All Available Attributes","השתמש בכל התכונות האפשריות"
"Use Config Settings","השתמש בהגדרות מותאמות"
"Use Default","השתמש בברית המחדל"
"Use Default Value","השתמש בברית המחדל"
"Use Default Variable Values","השתמש בברית המחדל של ערכים משתנים"
"Use Silent Post:","השתמש ב Silent Post:"
"Use Website","השתמש באתר"
"Used Currently For","בשימוש כרגע עבור"
"Used as Default For","משמש ברירת מחדל עבור"
"User","משתמש"
"User Email","אימייל משתמש"
"User ID","ID משתמש"
"User Info","מידע משתמש"
"User Information","מידע משתמש"
"User Name","שם משתמש"
"User Name is required field.","שם משתמש הוא שדה חובה."
"User Name:","שם משתמש:"
"User Role","תפקיד משתמש"
"User Roles","תפקידי משתמש"
"User Roles Information","מידע על תפקידי משתמשים"
"User name","שם משתמש"
"Users","משתמשים"
"Validation Results","תוצאות אימות"
"Value","ערך"
"Value Delimiter:","ערך תוחם:"
"Variable","משנתה"
"Variable Code","קוד משתנה"
"Variable HTML Value","ערך HTML משתנה"
"Variable ID"," ID משתנה"
"Variable Name","שם משתנה"
"Variable Plain Value","ערך פשוט משתנה"
"Verification Failed","אימות נכשל"
"Verification Successful","אימות מוצלח"
"Verification cannot be processed","לא ניתן לבצע אימות"
"View","הצג"
"View Actions XML","הצג בפעולות XML"
"View Details","הצג פרטים"
"View Full Size","הצג בגודל מלא"
"View Gallery","הצג גלרייה"
"View Memo","הצג תזכיר"
"View Memo for #%s","הצג תזכיר של #%s"
"View Shipment","הצג משלוח"
"View Statistics For","הצג סטטיסטיקות עבור"
"Visibility:","גלוי:"
"Warning! Empty value can cause problems with CSV format.","אזהרה! ערך ריק יכול לגרום לבעיות עם פורמט CSV"
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","אזהרה!\r\nפעולה זאת תסיר משתמש זה מתפקידו\r\nהאם אתה בטוח?"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","אזהרה!\r\nפעולה זאת תסיר משתמשים שקיבלו תפקיד\r\nהאם אתה בטוח?"
"Warning: All related AirMail messages will be deteted!\n Are you sure you want to do this?","אזהרה: כל הודעות AirMail הקשורות לנושא ימחקו!\n האם אתה בטוח שאתה רוצה לבצע פעולה זאת?"
"Warning: Please do not close the window during importing/exporting data","אזהרה: אל תסגור חלון זה במהלך ייבוא/ייצוא מידע"
"Watermark File for %s","קובץ סימן מים עבור %s"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","דעתכם חשובה לנו,  <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">ענו על הסקר שלנו</a>כדי שנוכל ללמוד איזה מאפיינים אתם רוצים לראות במערכת מג'נטו. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">להסרת הודעה זאת</a>"
"We detected that your JavaScript seem to be disabled.","שמנו לב כי JavaScript לא מופעל."
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","אנחנו מבצעים שדרוגים ותכנות של מאפיינים נוספים עבור Magento, תודה לך על הסבלנות."
"Web Section","חתך רשת"
"Web Services","שירותי רשת"
"Web services","שירותי רשת"
"Website","אתר"
"What is this?","מה זה?"
"Wishlist Report","דוח רשימת החלומות"
"Wishlist item is not loaded.","פרטי רשימת משאלות לא נטענו"
"Wrong billing agreement ID specified.","נבחר ID הסכם חיוב שגוי"
"Wrong column format.","פורמט עמודות שגוי"
"Wrong newsletter template.","תבנית ניוזלטר שגויה"
"Wrong quote item.","פריט ציטוט שגוי"
"Wrong tab configuration.","הגדרות לשונית שגויות"
"Wrong tag was specified.","לשונית שגויה נבחרה"
"Wrong transaction ID specified.",".ID פעולה לא נכון נבחר."
"XML","XML"
"XML data is invalid."," מידע XML לא תקין."
"XML object is not instance of ""Varien_Simplexml_Element"".","XML הוא לא דוגמא של ""Varien_Simplexml_Element""."
"YTD","YTD"
"Year","שנה"
"Yes","כן"
"Yes (301 Moved Permanently)","כן (301 Moved Permanently)"
"Yes (302 Found)","כן (302 Found)"
"Yes (only price with tax)","כן (רק מחיר עם מס)"
"You cannot delete your own account.","אתה לא יכול לבצע מחיקה של החשבון שלך"
"You have %s unread message(s).","יש לך %s הודעות שלא נקראו."
"You have logged out.","ביצעת התנתקות מוצלחת"
"You have not enough permissions to use this functionality.","אין לך הרשאות מתאימות לביצוע הפעולות שבחרת"
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","עליך להפעיל JavaScript בדפדפן שלך בכדי לאפשר את הפונקציונליות של האתר שלפניך."
"You need to specify order items.","עליך לציין סדר פריטים"
"Your answers contain duplicates.","התשובה שלך מכילה כפילויות."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","הגדרות  PHP של השרת מאפשרות לך להעלות לא יותר מ %s  קבצים בכל פעם. התאם את הערכים של  post_max_size (כרגע  %s) ואת upload_max_filesize (כרגע %s)  בקובץ php.ini  אם אתה רוצה להעלות יותר קבצים בכל פעם."
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","השרת שלך לא מוגדר לא כראוי. כתוצאה מכך, קבצי הגדרות המכילים מידע רגיש נגישים  לכל. אנא, צור קשר עם ספק האחסון שלך."
"Zip/Postal Code","מיקוד/ת.ד."
"Zip/Postal Code:","מיקוד/ת.ד.:"
"[ deleted ]","[ נמחק ]"
"[GLOBAL]","[גלובלי]"
"[STORE VIEW]","[מבט חנות]"
"[WEBSITE]","[אתר]"
"b","b"
"close","סגור"
"critical","קריטי"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","לדוגמא : ""sitemap/"" או ""/"" לנתיב בסיסי (path חייב להיות ניתן לשכתוב)"
"example: sitemap.xml","לדוגמא: sitemap.xml"
"from","מ"
"images/logo.gif","images/logo.gif"
"items selected","פריטים נבחרים"
"major","גדול"
"minor","קטן"
"notice","הודעה"
"of %s pages","מתוך %s עמודים"
"per page","לעמוד"
"so url rewrite is not possible.","לכן שכתוב  url אינו אפשרי."
"store(%s) scope","חנות(%s) טווח/תחום"
"to","עבור/ל/עד"
"website(%s) scope","אתר(%s) תחום/טווח"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}} לא מומלץ לחשוף לכול  Base Unsecure URL / Base Secure URL.מומלץ בחום לשנות את ההדגרות המתאימות ב Magento  <a href=""%s"">הגדרות</a>."
